"341.0"
"458.0"
"393.0"
"362.0"
"340.0"
"349.0"
"372.0"
"379.0"
"399.0"
"368.0"
"407.0"
"362.0"
"357.0"
"354.0"
"352.0"
"358.0"
"363.0"
"364.0"
"352.0"
"359.0"
"328.0"
"355.0"
"349.0"
"338.0"
"772.0"
"371.0"
"361.0"
"358.0"
"397.0"
"367.0"
"343.0"
"344.0"
"380.0"
"373.0"
"408.0"
"433.0"
"427.0"
"418.0"
"358.0"
"354.0"
"329.0"
"359.0"
"445.0"
"376.0"
"366.0"
"325.0"
"391.0"
"354.0"
"371.0"
"384.0"
"376.0"
"360.0"
"364.0"
"353.0"
"381.0"
"376.0"
"349.0"
"351.0"
"355.0"
"373.0"
"368.0"
"360.0"
"364.0"
"368.0"
"357.0"
"360.0"
"374.0"
"342.0"
"375.0"
"378.0"
"320.0"
"323.0"
"351.0"
"361.0"
"361.0"
"357.0"
"371.0"
"370.0"
"335.0"
"359.0"
"354.0"
"352.0"
"367.0"
"313.0"
"354.0"
"360.0"
"313.0"
"342.0"
"379.0"
"365.0"
"357.0"
"361.0"
"321.0"
"369.0"
"366.0"
"474.0"
"359.0"
"329.0"
"358.0"
"380.0"
